Array Size,Average Time
159,0.000271534919739
160,0.000068331956863
161,0.000068881511688
162,0.000069245100021
163,0.003155372142792
164,0.002797873020172
165,0.000063560009003
166,0.000063517093658
167,0.000063110589981
168,0.000063084363937
169,0.000062950849533
170,0.000063220262527
171,0.000062631368637
172,0.000064665079117
173,0.000066881179810
174,0.000065720081329
175,0.000066431760788
176,0.000065661668777
177,0.000065406560898
178,0.000086846351624
179,0.000065536499023
180,0.000065727233887
181,0.000087779760361
182,0.000065652132034
183,0.000262112617493
184,0.000087753534317
185,0.000066289901733
186,0.000065296888351
187,0.000065777301788
188,0.000065447092056
189,0.000066143274307
190,0.000071264505386
191,0.000065975189209
192,0.000065903663635
193,0.000066285133362
194,0.000064514875412
195,0.000065548419952
196,0.000065509080887
197,0.000065510272980
198,0.000065840482712
199,0.000065953731537
200,0.000065513849258
201,0.000070348978043
202,0.000088527202606
203,0.000075820684433
204,0.000065768957138
205,0.000065985918045
206,0.000065798759460
207,0.000065925121307
208,0.000066918134689
209,0.000081317424774
210,0.000067625045776
211,0.000064051151276
212,0.000068770647049
213,0.000063943862915
214,0.000067019462585
215,0.000265314579010
216,0.000063441991806
217,0.000064675807953
218,0.000063346624374
219,0.000092771053314
220,0.005851228237152
221,0.000065999031067
222,0.000073214769363
223,0.000070601701736
224,0.000063713788986
225,0.000064092874527
226,0.000068075656891
227,0.000063822269440
228,0.000063732862473
229,0.000063639879227
230,0.000063577890396
231,0.000067937374115
232,0.000063112974167
233,0.000063829421997
234,0.000067510604858
235,0.000265618562698
236,0.000064456462860
237,0.000064033269882
238,0.000064015388489
239,0.000063728094101
240,0.000070070028305
241,0.000066609382629
242,0.000064803361893
243,0.000065065622330
244,0.000068217515945
245,0.000074057579041
246,0.000082600116730
247,0.000071361064911
248,0.000072127580643
249,0.000071642398834
250,0.000071712732315
251,0.000071605443954
252,0.000084798336029
253,0.000072373151779
254,0.000071202516556
255,0.000071310997009
256,0.000071225166321
257,0.000071219205856
258,0.000071175098419
259,0.000088481903076
260,0.000071126222610
261,0.000071256160736
262,0.000071219205856
263,0.000071274042130
264,0.000072478055954
265,0.000083544254303
266,0.000071887969971
267,0.000071196556091
268,0.000071214437485
269,0.000071395635605
270,0.000074527263641
271,0.000072723627090
272,0.000072635412216
273,0.000081639289856
274,0.000077528953552
275,0.000074537992477
276,0.002001601457596
277,0.003949947357178
278,0.000073728561401
279,0.000278124809265
280,0.000073168277740
281,0.000070533752441
282,0.000071020126343
283,0.000084767341614
284,0.000071142911911
285,0.000071412324905
286,0.000070633888245
287,0.000070682764053
288,0.000070627927780
289,0.000070852041245
290,0.000073368549347
291,0.000070220232010
292,0.000070359706879
293,0.000072704553604
294,0.000072811841965
295,0.000072121620178
296,0.000071341991425
297,0.000071393251419
298,0.000071561336517
299,0.000070903301239
300,0.000071350336075
301,0.000071268081665
302,0.000096141099930
303,0.000075746774673
304,0.000073442459106
305,0.000076835155487
306,0.000072916746140
307,0.000071319341660
308,0.000070866346359
309,0.000071372985840
310,0.000071288347244
311,0.000071117877960
312,0.000071436166763
313,0.000071101188660
314,0.000071047544479
315,0.000071020126343
316,0.000070878267288
317,0.000071241855621
318,0.000071210861206
319,0.000071246623993
320,0.000071063041687
321,0.000071229934692
322,0.000071121454239
323,0.000071253776550
324,0.000071365833282
325,0.000071016550064
326,0.000071376562119
327,0.000070301294327
328,0.000074465274811
329,0.000085057020187
330,0.000072578191757
331,0.002555766105652
332,0.003389508724213
333,0.000072593688965
334,0.000071735382080
335,0.000071407556534
336,0.000070736408234
337,0.000070948600769
338,0.000071784257889
339,0.000070818662643
340,0.000071513652802
341,0.000071872472763
342,0.000071244239807
343,0.000070843696594
344,0.000070821046829
345,0.000071022510529
346,0.000074161291122
347,0.000071070194244
348,0.000071291923523
349,0.000071125030518
350,0.000071057081223
351,0.000079759359360
352,0.000079116821289
353,0.000083051919937
354,0.000083161592484
355,0.000083228349686
356,0.000084724426270
357,0.000084702968597
358,0.000084909200668
359,0.000085139274597
360,0.000083837509155
361,0.000087814331055
362,0.000083842277527
363,0.000084191560745
364,0.000083700418472
365,0.000083984136581
366,0.000083572864532
367,0.000083286762238
368,0.000084135532379
369,0.000084565877914
370,0.000084567070007
371,0.000083569288254
372,0.000083723068237
373,0.000083737373352
374,0.000083112716675
375,0.000083141326904
376,0.000084028244019
377,0.000083813667297
378,0.000083822011948
379,0.000083757638931
380,0.000153405666351
381,0.000085543394089
382,0.000084416866302
383,0.000495610237122
384,0.005457353591919
385,0.000084611177444
386,0.000083762407303
387,0.000083417892456
388,0.000083758831024
389,0.000083291530609
390,0.000083662271500
391,0.000083540678024
392,0.000086324214935
393,0.000095973014832
394,0.000102432966232
395,0.000085331201553
396,0.000085150003433
397,0.000086032152176
398,0.000085821151733
399,0.000088802576065
400,0.000084128379822
401,0.000084034204483
402,0.000084844827652
403,0.000084521770477
404,0.000086117982864
405,0.000084109306335
406,0.000084753036499
407,0.000084240436554
408,0.000084682703018
409,0.000085408687592
410,0.000089406967163
411,0.000083308219910
412,0.000083899497986
413,0.000083882808685
414,0.000083099603653
415,0.000083134174347
416,0.000083082914352
417,0.000083090066910
418,0.000083086490631
419,0.000086743831635
420,0.000084345340729
421,0.000083152055740
422,0.000083042383194
423,0.000083154439926
424,0.000084553956985
425,0.000083186626434
426,0.000083931684494
427,0.000084302425385
428,0.000085152387619
429,0.000083105564117
430,0.000083856582642
431,0.000083099603653
432,0.000083554983139
433,0.002715263366699
434,0.003238129615784
435,0.000081645250320
436,0.000082201957703
437,0.000081902742386
438,0.000081173181534
439,0.000082045793533
440,0.000081158876419
441,0.000081936120987
442,0.000082120895386
443,0.000081377029419
444,0.000081454515457
445,0.000081646442413
446,0.000081881284714
447,0.000081504583359
448,0.000081731081009
449,0.000081154108047
450,0.000081123113632
451,0.000081101655960
452,0.000081635713577
453,0.000088404417038
454,0.000082598924637
455,0.000084314346313
456,0.000081797838211
457,0.000083338022232
458,0.000084165334702
459,0.000082916021347
460,0.000083339214325
461,0.000082205533981
462,0.000081142187119
463,0.000081968307495
464,0.000081537961960
465,0.000083036422729
466,0.000081524848938
467,0.000081487894058
468,0.000120422840118
469,0.000081858634949
470,0.000084435939789
471,0.000081210136414
472,0.000081166028976
473,0.000080816745758
474,0.000081005096436
475,0.000080832242966
476,0.000080798864365
477,0.000081690549850
478,0.000081027746201
479,0.000081123113632
480,0.000084198713303
481,0.000082134008408
482,0.000083503723145
483,0.000082827806473
484,0.003452515602112
485,0.002499716281891
486,0.000081154108047
487,0.000081638097763
488,0.000084311962128
489,0.000082873106003
490,0.000081101655960
491,0.000082550048828
492,0.000081349611282
493,0.000081433057785
494,0.000081608295441
495,0.000081948041916
496,0.000081217288971
497,0.000081567764282
498,0.000081810951233
499,0.000081688165665
500,0.000086255073547
501,0.000083206892014
502,0.000083278417587
503,0.000081509351730
504,0.000081214904785
505,0.000081493854523
506,0.000081708431244
507,0.000081287622452
508,0.000081688165665
509,0.000081628561020
510,0.000081417560577
511,0.000081293582916
512,0.000081338882446
513,0.000081679821014
514,0.000081572532654
515,0.000081754922867
516,0.000081840753555
517,0.000082074403763
518,0.000081747770309
519,0.000081989765167
520,0.000081657171249
521,0.000081750154495
522,0.000081962347031
523,0.000088233947754
524,0.000084955692291
525,0.000088468790054
526,0.000085772275925
527,0.000083222389221
528,0.000096191167831
529,0.000083336830139
530,0.000082757472992
531,0.000081826448441
532,0.000081440210342
533,0.000082032680511
534,0.000082579851151
535,0.003734222650528
536,0.002222434282303
537,0.000082100629807
538,0.000081859827042
539,0.000084651708603
540,0.000081040859222
541,0.000081212520599
542,0.000080757141113
543,0.000080970525742
544,0.000081009864807
545,0.000081560611725
546,0.000083192586899
547,0.000082930326462
548,0.000084801912308
549,0.000081875324249
550,0.000081223249435
551,0.000082638263702
552,0.000081791877747
553,0.000081365108490
554,0.000081202983856
555,0.000081521272659
556,0.000084050893784
557,0.000084359645844
558,0.000083895921707
559,0.000081617832184
560,0.000082530975342
561,0.000082484483719
562,0.000081502199173
563,0.000081826448441
564,0.000081633329391
565,0.000081295967102
566,0.000082029104233
567,0.000081893205643
568,0.000081890821457
569,0.000081714391708
570,0.000081945657730
571,0.000081716775894
572,0.000082162618637
573,0.000082143545151
574,0.000081745386124
575,0.000082117319107
576,0.000082043409348
577,0.000081923007965
578,0.000082244873047
579,0.000081759691238
580,0.000086804628372
581,0.000082095861435
582,0.000085552930832
583,0.000085940361023
584,0.000104147195816
585,0.000083117485046
586,0.004305834770203
587,0.001637136936188
588,0.000082789659500
589,0.000081868171692
590,0.000081206560135
591,0.000081335306168
592,0.000081279277802
593,0.000081604719162
594,0.000087118148804
595,0.000082566738129
596,0.000082312822342
597,0.000082637071609
598,0.000081790685654
599,0.000081609487534
600,0.000081291198730
601,0.000081390142441
602,0.000081832408905
603,0.000081166028976
604,0.000081726312637
605,0.000081331729889
606,0.000084360837936
607,0.000081373453140
608,0.000081815719604
609,0.000083461999893
610,0.000083321332932
611,0.000082659721375
612,0.000081911087036
613,0.000082551240921
614,0.000083045959473
615,0.000075966119766
616,0.000075600147247
617,0.000075429677963
618,0.000075262784958
619,0.000082558393478
620,0.000075899362564
621,0.000080139636993
622,0.000079077482224
623,0.000079132318497
624,0.000079004764557
625,0.000079380273819
626,0.000079748630524
627,0.000078758001328
628,0.000078420639038
629,0.000078234672546
630,0.000078548192978
631,0.000078113079071
632,0.000078849792480
633,0.000078834295273
634,0.000078207254410
635,0.000078577995300
636,0.000078569650650
637,0.000078451633453
638,0.000695418119431
639,0.005212967395782
640,0.000082291364670
641,0.000111300945282
642,0.000082466602325
643,0.000081628561020
644,0.000081846714020
645,0.000081566572189
646,0.000081945657730
647,0.000081884860992
648,0.000083450078964
649,0.000084391832352
650,0.000087738037109
651,0.000086846351624
652,0.000085861682892
653,0.000097330808640
654,0.000083678960800
655,0.000082908868790
656,0.000083611011505
657,0.000083559751511
658,0.000082552433014
659,0.000083643198013
660,0.000082879066467
661,0.000082757472992
662,0.000082063674927
663,0.000082528591156
664,0.000081965923309
665,0.000084751844406
666,0.000081652402878
667,0.000081598758698
668,0.000081232786179
669,0.000081491470337
670,0.000087785720825
671,0.000081866979599
672,0.000081334114075
673,0.000081435441971
674,0.000081328153610
675,0.000081340074539
676,0.000085505247116
677,0.000084167718887
678,0.000084184408188
679,0.000081386566162
680,0.000081589221954
681,0.000082646608353
682,0.000081428289413
683,0.000081841945648
684,0.000081719160080
685,0.000082281827927
686,0.000085726976395
687,0.000082044601440
688,0.000084152221680
689,0.001814326047897
690,0.004125628471375
691,0.000082491636276
692,0.000082465410233
693,0.000082190036774
694,0.000081946849823
695,0.000082194805145
696,0.000082116127014
697,0.000081939697266
698,0.000082153081894
699,0.000081589221954
700,0.000081667900085
701,0.000081830024719
702,0.000082942247391
703,0.000081920623779
704,0.000082300901413
705,0.000083533525467
706,0.000084502696991
707,0.000084856748581
708,0.000083196163177
709,0.000083465576172
710,0.000082651376724
711,0.000082823038101
712,0.000083398818970
713,0.000095098018646
714,0.000087361335754
715,0.000088291168213
716,0.000096402168274
717,0.000088667869568
718,0.000086785554886
719,0.000087072849274
720,0.000086667537689
721,0.000087281465530
722,0.000086992979050
723,0.000086773633957
724,0.000086234807968
725,0.000088511705399
726,0.000086007118225
727,0.000086715221405
728,0.000089402198792
729,0.000086210966110
730,0.000086365938187
731,0.000085736513138
732,0.000085955858231
733,0.000087051391602
734,0.000086662769318
735,0.000086604356766
736,0.000086910724640
737,0.000086296796799
738,0.000085879564285
739,0.005930892229080
740,0.000087066888809
741,0.000086883306503
742,0.000088751316071
743,0.000087603330612
744,0.000087609291077
745,0.000087170600891
746,0.000087078809738
747,0.000086774826050
748,0.000086743831635
749,0.000087155103683
750,0.000086836814880
751,0.000086921453476
752,0.000086764097214
753,0.000086653232574
754,0.000086307525635
755,0.000087176561356
756,0.000086389780045
757,0.000086505413055
758,0.000086780786514
759,0.000086946487427
760,0.000086416006088
761,0.000086487531662
762,0.000087139606476
763,0.000094457864761
764,0.000088652372360
765,0.000088870525360
766,0.000089435577393
767,0.000089356899261
768,0.000087376832962
769,0.000087627172470
770,0.000086879730225
771,0.000086374282837
772,0.000086902379990
773,0.000087152719498
774,0.000086702108383
775,0.000086472034454
776,0.000087773799896
777,0.000086498260498
778,0.000086675882339
779,0.000087651014328
780,0.000086441040039
781,0.000086077451706
782,0.000089040994644
783,0.000086256265640
784,0.000086171627045
785,0.000085468292236
786,0.000380463600159
787,0.005615311861038
788,0.000086766481400
789,0.000086981058121
790,0.000088829994202
791,0.000088136196136
792,0.000087124109268
793,0.000086364746094
794,0.000086346864700
795,0.000086320638657
796,0.000086457729340
797,0.000086517333984
798,0.000086425542831
799,0.000088734626770
800,0.000087325572968
801,0.000087479352951
802,0.000086834430695
803,0.000086699724197
804,0.000087046623230
805,0.000087504386902
806,0.000087444782257
807,0.000087796449661
808,0.000087971687317
809,0.000087912082672
810,0.000087814331055
811,0.000087978839874
812,0.000087562799454
813,0.000087746381760
814,0.000087083578110
815,0.000087131261826
816,0.000087136030197
817,0.000087229013443
818,0.000086987018585
819,0.000086847543716
820,0.000087116956711
821,0.000087307691574
822,0.000086907148361
823,0.000087379217148
824,0.000086952447891
825,0.000087321996689
826,0.000087472200394
827,0.000087385177612
828,0.000088456869125
829,0.000087268352509
830,0.000093690156937
831,0.000089844465256
832,0.000088568925858
833,0.000086599588394
834,0.002463709115982
835,0.003558555841446
836,0.000086549520493
837,0.000086318254471
838,0.000085803270340
839,0.000086121559143
840,0.000085750818253
841,0.000085883140564
842,0.000086183547974
843,0.000085836648941
844,0.000088583230972
845,0.000085653066635
846,0.000085372924805
847,0.000086457729340
848,0.000085999965668
849,0.000086091756821
850,0.000087407827377
851,0.000086635351181
852,0.000086847543716
853,0.000087059736252
854,0.000088348388672
855,0.000086458921432
856,0.000087172985077
857,0.000086684226990
858,0.000088263750076
859,0.000087038278580
860,0.000087982416153
861,0.000086972713470
862,0.000086964368820
863,0.000086847543716
864,0.000087338685989
865,0.000086814165115
866,0.000087099075317
867,0.000086982250214
868,0.000087444782257
869,0.000086913108826
870,0.000086977481842
871,0.000086808204651
872,0.000086815357208
873,0.000086363554001
874,0.000086816549301
875,0.000086383819580
876,0.000086791515350
877,0.000085965394974
878,0.000085936784744
879,0.000085974931717
880,0.000088032484055
881,0.000089516639709
882,0.003552827835083
883,0.002460514307022
884,0.000085580348969
885,0.000086556673050
886,0.000080410242081
887,0.000081552267075
888,0.000080842971802
889,0.000080701112747
890,0.000078941583633
891,0.000079612731934
892,0.000079485177994
893,0.000080411434174
894,0.000079448223114
895,0.000080227851868
896,0.000079774856567
897,0.000082149505615
898,0.000078887939453
899,0.000078780651093
900,0.000079582929611
901,0.000079419612885
902,0.000079083442688
903,0.000079102516174
904,0.000078902244568
905,0.000079551935196
906,0.000079224109650
907,0.000079313516617
908,0.000079236030579
909,0.000082557201385
910,0.000078828334808
911,0.000079231262207
912,0.000080126523972
913,0.000080157518387
914,0.000079588890076
915,0.000079597234726
916,0.000081635713577
917,0.000079934597015
918,0.000080876350403
919,0.000079488754272
920,0.000079766511917
921,0.000079303979874
922,0.000084084272385
923,0.000080840587616
924,0.000081592798233
925,0.000080565214157
926,0.000080075263977
927,0.000079975128174
928,0.000079710483551
929,0.000079053640366
930,0.000078890323639
931,0.000079622268677
932,0.000079301595688
933,0.000079629421234
934,0.005939160585403
935,0.000079786777496
936,0.000079623460770
937,0.000079333782196
938,0.000079318284988
939,0.000079327821732
940,0.000079151391983
941,0.000086299180984
942,0.000084112882614
943,0.000082430839539
944,0.000094103813171
945,0.000081423521042
946,0.000111771821976
947,0.000081126689911
948,0.000081231594086
949,0.000080703496933
950,0.000079458951950
951,0.000079598426819
952,0.000079745054245
953,0.000079549551010
954,0.000080838203430
955,0.000080405473709
956,0.000079852342606
957,0.000080291032791
958,0.000082898139954
959,0.000086878538132
960,0.000087717771530
961,0.000086368322372
962,0.000085875988007
963,0.000086054801941
964,0.000086482763290
965,0.000089604854584
966,0.000086344480515
967,0.000086323022842
968,0.000086643695831
969,0.000086044073105
970,0.000085940361023
971,0.000086046457291
972,0.000086133480072
973,0.000087209939957
974,0.000088607072830
975,0.000087611675262
976,0.000086967945099
977,0.000087064504623
978,0.000089908838272
979,0.000087007284164
980,0.000087201595306
981,0.000086679458618
982,0.000270438194275
983,0.005763373374939
984,0.000087410211563
985,0.000087513923645
986,0.000087589025497
987,0.000087000131607
988,0.000087071657181
989,0.000086960792542
990,0.000086666345596
991,0.000086352825165
992,0.000086669921875
993,0.000087107419968
994,0.000086774826050
995,0.000086991786957
996,0.000086828470230
997,0.000086743831635
998,0.000086842775345
999,0.000086911916733
1000,0.000087044239044
1001,0.000089217424393
1002,0.000089907646179
1003,0.000090934038162
1004,0.000092471837997
1005,0.000087956190109
1006,0.000087469816208
1007,0.000087954998016
1008,0.000088102817535
1009,0.000087323188782
1010,0.000086897611618
1011,0.000086688995361
1012,0.000095511674881
1013,0.000086940526962
1014,0.000088773965836
1015,0.000087099075317
1016,0.000086723566055
1017,0.000089203119278
1018,0.000086622238159
1019,0.000086469650269
1020,0.000086801052094
1021,0.000098346471786
1022,0.000086266994476
1023,0.000086460113525
1024,0.000086731910706
1025,0.000086488723755
1026,0.000086663961411
1027,0.000086441040039
1028,0.000086523294449
1029,0.000086433887482
1030,0.005960791110992
1031,0.000087687969208
1032,0.000087339878082
1033,0.000086973905563
1034,0.000087841749191
1035,0.000087221860886
1036,0.000087893009186
1037,0.000091298818588
1038,0.000088715553284
1039,0.000088487863541
1040,0.000088081359863
1041,0.000087754726410
1042,0.000087970495224
1043,0.000087738037109
1044,0.000087713003159
1045,0.000087354183197
1046,0.000087186098099
1047,0.000087505578995
1048,0.000087682008743
1049,0.000087569952011
1050,0.000087586641312
1051,0.000087779760361
1052,0.000086877346039
1053,0.000087181329727
1054,0.000086733102798
1055,0.000086944103241
1056,0.000087378025055
1057,0.000091937780380
1058,0.000090945959091
1059,0.000090326070786
1060,0.000088852643967
1061,0.000109124183655
1062,0.000088372230530
1063,0.000088176727295
1064,0.000087620019913
1065,0.000087456703186
1066,0.000087702274323
1067,0.000088484287262
1068,0.000089533329010
1069,0.000087487697601
1070,0.000088605880737
1071,0.000087144374847
1072,0.000087977647781
1073,0.000087659358978
1074,0.000087332725525
1075,0.000112992525101
1076,0.001754223108292
1077,0.004265382289886
1078,0.000088995695114
1079,0.000088542699814
1080,0.000088686943054
1081,0.000088782310486
1082,0.000088531970978
1083,0.000088495016098
1084,0.000088744163513
1085,0.000089318752289
1086,0.000088427066803
1087,0.000088700056076
1088,0.000087747573853
1089,0.000087982416153
1090,0.000088083744049
1091,0.000087891817093
1092,0.000090583562851
1093,0.000088731050491
1094,0.000088020563126
1095,0.000088405609131
1096,0.000088406801224
1097,0.000088400840759
1098,0.000089057683945
1099,0.000089213848114
1100,0.000088819265366
1101,0.000088188648224
1102,0.000087944269180
1103,0.000088168382645
1104,0.000088449716568
1105,0.000088641643524
1106,0.000088009834290
1107,0.000087649822235
1108,0.000088529586792
1109,0.000087838172913
1110,0.000088125467300
1111,0.000088144540787
1112,0.000087633132935
1113,0.000087912082672
1114,0.000088262557983
1115,0.000088472366333
1116,0.000099514722824
1117,0.000092010498047
1118,0.000092989206314
1119,0.000092048645020
1120,0.000110495090485
1121,0.000089534521103
1122,0.000089691877365
1123,0.004559504985809
1124,0.001439312696457
1125,0.000088917016983
1126,0.000089164972305
1127,0.000088759660721
1128,0.000089017152786
1129,0.000090026855469
1130,0.000093812942505
1131,0.000088516473770
1132,0.000088791847229
1133,0.000088397264481
1134,0.000088059902191
1135,0.000088251829147
1136,0.000087572336197
1137,0.000087927579880
1138,0.000087136030197
1139,0.000088226795197
1140,0.000087504386902
1141,0.000088319778442
1142,0.000087816715240
1143,0.000091731548309
1144,0.000088002681732
1145,0.000087416172028
1146,0.000087813138962
1147,0.000088378190994
1148,0.000088220834732
1149,0.000088666677475
1150,0.000088489055634
1151,0.000088580846786
1152,0.000088936090469
1153,0.000088356733322
1154,0.000090228319168
1155,0.000088982582092
1156,0.000088778734207
1157,0.000088689327240
1158,0.000088237524033
1159,0.000088899135590
1160,0.000089002847672
1161,0.000088603496552
1162,0.000088480710983
1163,0.000088521242142
1164,0.000088086128235
1165,0.000088620185852
1166,0.000088765621185
1167,0.000088560581207
1168,0.000088878870010
1169,0.000088238716125
1170,0.001421717405319
1171,0.003820413351059
1172,0.000767619609833
1173,0.000089515447617
1174,0.000088264942169
1175,0.000102276802063
1176,0.000090817213058
1177,0.000088601112366
1178,0.000088477134705
1179,0.000089145898819
1180,0.000089730024338
1181,0.000090197324753
1182,0.000088979005814
1183,0.000089843273163
1184,0.000088245868683
1185,0.000091321468353
1186,0.000088000297546
1187,0.000087903738022
1188,0.000088096857071
1189,0.000088108778000
1190,0.000088433027267
1191,0.000088329315186
1192,0.000088633298874
1193,0.000088689327240
1194,0.000091041326523
1195,0.000088777542114
1196,0.000089582204819
1197,0.000088779926300
1198,0.000089377164841
1199,0.000089355707169
1200,0.000088242292404
1201,0.000088417530060
1202,0.000088038444519
1203,0.000088931322098
1204,0.000088262557983
1205,0.000088059902191
1206,0.000088632106781
1207,0.000088775157928
1208,0.000091680288315
1209,0.000088756084442
1210,0.000088815689087
1211,0.000089340209961
1212,0.000088778734207
1213,0.000088809728622
1214,0.000088347196579
1215,0.000088438987732
1216,0.000088113546371
1217,0.000146116018295
1218,0.003409923315048
1219,0.002453651428223
1220,0.000088256597519
1221,0.000088162422180
1222,0.000089037418365
1223,0.000087780952454
1224,0.000094116926193
1225,0.000088635683060
1226,0.000088888406754
1227,0.000088719129562
1228,0.000105490684509
1229,0.000088781118393
1230,0.000088198184967
1231,0.000088918209076
1232,0.000087795257568
1233,0.000087720155716
1234,0.000087547302246
1235,0.000088875293732
1236,0.000089106559753
1237,0.000087628364563
1238,0.000087840557098
1239,0.000087736845016
1240,0.000088330507278
1241,0.000089184045792
1242,0.000087705850601
1243,0.000087628364563
1244,0.000087236166000
1245,0.000087432861328
1246,0.000087156295776
1247,0.000087434053421
1248,0.000087664127350
1249,0.000087759494781
1250,0.000091128349304
1251,0.000087202787399
1252,0.000088061094284
1253,0.000087959766388
1254,0.000093075037003
1255,0.000092847347260
1256,0.000090756416321
1257,0.000089021921158
1258,0.000091941356659
1259,0.000092028379440
1260,0.000089776515961
1261,0.000088008642197
1262,0.000082920789719
1263,0.000082879066467
1264,0.000082187652588
1265,0.000082639455795
1266,0.002206929922104
1267,0.003379862308502
1268,0.000409516096115
1269,0.000088287591934
1270,0.000094430446625
1271,0.000089144706726
1272,0.000088832378387
1273,0.000089070796967
1274,0.000088131427765
1275,0.000089113712311
1276,0.000095096826553
1277,0.000088647603989
1278,0.000089256763458
1279,0.000089019536972
1280,0.000088880062103
1281,0.000089068412781
1282,0.000091105699539
1283,0.000089021921158
1284,0.000089014768600
1285,0.000089290142059
1286,0.000091379880905
1287,0.000089305639267
1288,0.000089380741119
1289,0.000091013908386
1290,0.000090359449387
1291,0.000090337991714
1292,0.000090121030807
1293,0.000089370012283
1294,0.000089581012726
1295,0.000089508295059
1296,0.000089832544327
1297,0.000088595151901
1298,0.000089110136032
1299,0.000088530778885
1300,0.000088717937469
1301,0.000088812112808
1302,0.000089243650436
1303,0.000088516473770
1304,0.000088405609131
1305,0.000088870525360
1306,0.000087914466858
1307,0.000087987184525
1308,0.000088416337967
1309,0.000091086626053
1310,0.000088727474213
1311,0.000088448524475
1312,0.000088382959366
1313,0.000088278055191
1314,0.002971619367599
1315,0.002864278554916
1316,0.000165627002716
1317,0.000088975429535
1318,0.000095092058182
1319,0.000090306997299
1320,0.000089021921158
1321,0.000089299678802
1322,0.000089740753174
1323,0.000089235305786
1324,0.000088944435120
1325,0.000089075565338
1326,0.000089391469955
1327,0.000089110136032
1328,0.000089267492294
1329,0.000088630914688
1330,0.000088707208633
1331,0.000090878009796
1332,0.000089025497437
1333,0.000089337825775
1334,0.000089077949524
1335,0.000089174509048
1336,0.000089104175568
1337,0.000088790655136
1338,0.000088686943054
1339,0.000088782310486
1340,0.000090992450714
1341,0.000092839002609
1342,0.000089969635010
1343,0.000091289281845
1344,0.000089899301529
1345,0.000089340209961
1346,0.000090181827545
1347,0.000089937448502
1348,0.000088680982590
1349,0.000088304281235
1350,0.000089944601059
1351,0.000089122056961
1352,0.000090457201004
1353,0.000088785886765
1354,0.000091199874878
1355,0.000089797973633
1356,0.000093673467636
1357,0.000088778734207
1358,0.000087850093842
1359,0.000087946653366
1360,0.000087887048721
1361,0.000909781455994
